i	j	kin	ibd0	ibd1	ibd2
{"s":"NA19131"}	{"s":"NA19202"}	-2.3027e-02	1.0863e+00	-8.0436e-02	-5.8361e-03
{"s":"NA19131"}	{"s":"NA19203"}	-1.4028e-02	1.0609e+00	-6.5787e-02	4.8378e-03
{"s":"NA19131"}	{"s":"NA19204"}	-1.7441e-02	1.0772e+00	-8.4601e-02	7.4176e-03
{"s":"NA19131"}	{"s":"NA19205"}	-2.1288e-02	1.0832e+00	-8.1203e-02	-1.9740e-03
{"s":"NA19131"}	{"s":"NA19206"}	-8.2442e-03	1.0347e+00	-3.6522e-02	1.7727e-03
{"s":"NA19131"}	{"s":"NA19207"}	-3.9119e-03	1.0161e+00	-1.6565e-02	4.5874e-04
{"s":"NA19131"}	{"s":"NA19208"}	-8.9850e-03	1.0359e+00	-3.5902e-02	-1.9074e-05
{"s":"NA19131"}	{"s":"NA19209"}	1.2148e-03	9.9585e-01	3.4501e-03	7.0451e-04
{"s":"NA19131"}	{"s":"NA19210"}	-1.1098e-02	1.0463e+00	-4.8256e-02	1.9318e-03
{"s":"NA19131"}	{"s":"NA19211"}	-1.0555e-02	1.0408e+00	-3.9403e-02	-1.4091e-03
{"s":"NA19131"}	{"s":"NA19221"}	-1.9667e-02	1.0846e+00	-9.0608e-02	5.9701e-03
{"s":"NA19131"}	{"s":"NA19222"}	-1.2984e-02	1.0511e+00	-5.0332e-02	-8.0137e-04
{"s":"NA19131"}	{"s":"NA19223"}	-1.5039e-02	1.0660e+00	-7.1915e-02	5.8794e-03
{"s":"NA19131"}	{"s":"NA19238"}	-7.8640e-03	1.0299e+00	-2.8270e-02	-1.5929e-03
{"s":"NA19131"}	{"s":"NA19239"}	3.4986e-03	9.8866e-01	8.6835e-03	2.6554e-03
{"s":"NA19131"}	{"s":"NA19240"}	-4.6579e-04	1.0004e+00	9.6481e-04	-1.4140e-03
{"s":"NA19132"}	{"s":"NA19137"}	-6.5819e-03	1.0291e+00	-3.1873e-02	2.7728e-03
{"s":"NA19132"}	{"s":"NA19138"}	-4.3689e-03	1.0215e+00	-2.5507e-02	4.0157e-03
{"s":"NA19132"}	{"s":"NA19139"}	-7.6214e-03	1.0367e+00	-4.3003e-02	6.2587e-03
{"s":"NA19132"}	{"s":"NA19140"}	-7.3264e-03	1.0291e+00	-2.8939e-02	-1.8300e-04
{"s":"NA19132"}	{"s":"NA19141"}	4.3213e-03	9.8396e-01	1.4790e-02	1.2476e-03
{"s":"NA19132"}	{"s":"NA19142"}	-2.9905e-03	1.0128e+00	-1.3668e-02	8.5291e-04
{"s":"NA19132"}	{"s":"NA19143"}	-2.8682e-03	1.0154e+00	-1.9298e-02	3.9127e-03
{"s":"NA19132"}	{"s":"NA19144"}	-7.5871e-03	1.0366e+00	-4.2765e-02	6.2084e-03
{"s":"NA19132"}	{"s":"NA19145"}	-6.6862e-03	1.0281e+00	-2.9519e-02	1.3870e-03
{"s":"NA19132"}	{"s":"NA19152"}	-2.4352e-03	1.0116e+00	-1.3436e-02	1.8475e-03
{"s":"NA19132"}	{"s":"NA19153"}	-1.7719e-02	1.0688e+00	-6.6814e-02	-2.0318e-03
{"s":"NA19132"}	{"s":"NA19154"}	-1.2950e-02	1.0560e+00	-6.0128e-02	4.1644e-03
{"s":"NA19132"}	{"s":"NA19159"}	-1.8813e-02	1.0754e+00	-7.5555e-02	1.5200e-04
{"s":"NA19132"}	{"s":"NA19160"}	-1.1307e-02	1.0471e+00	-4.9043e-02	1.9069e-03
{"s":"NA19132"}	{"s":"NA19161"}	-2.0335e-02	1.0884e+00	-9.5519e-02	7.0888e-03
{"s":"NA19132"}	{"s":"NA19171"}	-1.1946e-02	1.0494e+00	-5.1046e-02	1.6314e-03
{"s":"NA19132"}	{"s":"NA19172"}	-1.3349e-02	1.0544e+00	-5.5413e-02	1.0079e-03
{"s":"NA19132"}	{"s":"NA19173"}	-1.4404e-02	1.0538e+00	-5.0080e-02	-3.7673e-03
{"s":"NA19132"}	{"s":"NA19192"}	4.2953e-02	8.2767e-01	1.7285e-01	-5.1720e-04
{"s":"NA19132"}	{"s":"NA19193"}	-1.3332e-02	1.0531e+00	-5.2868e-02	-2.2993e-04
{"s":"NA19132"}	{"s":"NA19194"}	1.3490e-02	9.4667e-01	5.2699e-02	6.2954e-04
{"s":"NA19132"}	{"s":"NA19200"}	-1.1298e-02	1.0475e+00	-4.9861e-02	2.3349e-03
{"s":"NA19132"}	{"s":"NA19201"}	-2.0283e-02	1.0814e+00	-8.1679e-02	2.7277e-04
{"s":"NA19132"}	{"s":"NA19202"}	-2.0492e-02	1.0826e+00	-8.3286e-02	6.5976e-04
{"s":"NA19132"}	{"s":"NA19203"}	-1.4080e-02	1.0566e+00	-5.6893e-02	2.8635e-04
{"s":"NA19132"}	{"s":"NA19204"}	-1.2915e-02	1.0502e+00	-4.8730e-02	-1.4655e-03
{"s":"NA19132"}	{"s":"NA19205"}	-1.6172e-02	1.0673e+00	-6.9954e-02	2.6336e-03
{"s":"NA19132"}	{"s":"NA19206"}	-1.3348e-02	1.0552e+00	-5.7007e-02	1.8079e-03
{"s":"NA19132"}	{"s":"NA19207"}	-8.9353e-03	1.0365e+00	-3.7208e-02	7.3349e-04
{"s":"NA19132"}	{"s":"NA19208"}	-1.6376e-02	1.0707e+00	-7.5831e-02	5.1644e-03
{"s":"NA19132"}	{"s":"NA19209"}	-4.7025e-03	1.0197e+00	-2.0595e-02	8.9258e-04
{"s":"NA19132"}	{"s":"NA19210"}	-1.3413e-02	1.0540e+00	-5.4401e-02	3.7401e-04
{"s":"NA19132"}	{"s":"NA19211"}	-1.2764e-02	1.0480e+00	-4.4999e-02	-3.0282e-03
{"s":"NA19132"}	{"s":"NA19221"}	-1.8320e-02	1.0776e+00	-8.1904e-02	4.3126e-03
{"s":"NA19132"}	{"s":"NA19222"}	-1.4830e-02	1.0619e+00	-6.4390e-02	2.5344e-03
{"s":"NA19132"}	{"s":"NA19223"}	-1.5623e-02	1.0641e+00	-6.5656e-02	1.5830e-03
{"s":"NA19132"}	{"s":"NA19238"}	-1.1552e-02	1.0438e+00	-4.1474e-02	-2.3675e-03
{"s":"NA19132"}	{"s":"NA19239"}	-2.3881e-03	1.0080e+00	-6.3659e-03	-1.5932e-03
{"s":"NA19132"}	{"s":"NA19240"}	-1.0407e-02	1.0439e+00	-4.6175e-02	2.2739e-03
{"s":"NA19137"}	{"s":"NA19138"}	-1.4547e-02	1.0593e+00	-6.0478e-02	1.1449e-03
{"s":"NA19137"}	{"s":"NA19139"}	2.4207e-01	1.0833e-02	9.9558e-01	-6.4162e-03
{"s":"NA19137"}	{"s":"NA19140"}	-1.1119e-02	1.0491e+00	-5.3629e-02	4.5769e-03
{"s":"NA19137"}	{"s":"NA19141"}	-2.2891e-02	1.0965e+00	-1.0144e-01	4.9367e-03
{"s":"NA19137"}	{"s":"NA19142"}	-2.3037e-02	1.0933e+00	-9.4546e-02	1.1983e-03
{"s":"NA19137"}	{"s":"NA19143"}	-1.2562e-02	1.0542e+00	-5.8100e-02	3.9256e-03
{"s":"NA19137"}	{"s":"NA19144"}	-5.7737e-03	1.0232e+00	-2.3323e-02	1.1401e-04
{"s":"NA19137"}	{"s":"NA19145"}	-1.3697e-02	1.0539e+00	-5.2945e-02	-9.2053e-04
{"s":"NA19137"}	{"s":"NA19152"}	-1.2711e-02	1.0496e+00	-4.8420e-02	-1.2127e-03
{"s":"NA19137"}	{"s":"NA19153"}	3.5067e-03	9.8528e-01	1.5405e-02	-6.8910e-04
{"s":"NA19137"}	{"s":"NA19154"}	-8.2176e-03	1.0370e+00	-4.1076e-02	4.1031e-03
{"s":"NA19137"}	{"s":"NA19159"}	-7.0942e-03	1.0316e+00	-3.4839e-02	3.2313e-03
{"s":"NA19137"}	{"s":"NA19160"}	-5.0094e-03	1.0239e+00	-2.7786e-02	3.8743e-03
{"s":"NA19137"}	{"s":"NA19161"}	-7.6391e-03	1.0327e+00	-3.4909e-02	2.1765e-03
{"s":"NA19137"}	{"s":"NA19171"}	-4.5702e-04	1.0103e+00	-1.8718e-02	8.4450e-03
{"s":"NA19137"}	{"s":"NA19172"}	-9.4959e-03	1.0374e+00	-3.6788e-02	-5.9792e-04
{"s":"NA19137"}	{"s":"NA19173"}	-7.2417e-03	1.0254e+00	-2.1920e-02	-3.5234e-03
{"s":"NA19137"}	{"s":"NA19192"}	-1.4062e-02	1.0594e+00	-6.2574e-02	3.1632e-03
{"s":"NA19137"}	{"s":"NA19193"}	-2.1001e-03	1.0119e+00	-1.5488e-02	3.5441e-03
{"s":"NA19137"}	{"s":"NA19194"}	-1.0320e-02	1.0411e+00	-4.0833e-02	-2.2379e-04
{"s":"NA19137"}	{"s":"NA19200"}	-7.6508e-03	1.0279e+00	-2.5242e-02	-2.6806e-03
{"s":"NA19137"}	{"s":"NA19201"}	-3.4350e-03	1.0142e+00	-1.4626e-02	4.4286e-04
{"s":"NA19137"}	{"s":"NA19202"}	-8.3143e-03	1.0373e+00	-4.1325e-02	4.0340e-03
{"s":"NA19137"}	{"s":"NA19203"}	3.0117e-03	9.8687e-01	1.4212e-02	-1.0826e-03
{"s":"NA19137"}	{"s":"NA19204"}	1.5289e-03	9.9286e-01	8.1605e-03	-1.0225e-03
{"s":"NA19137"}	{"s":"NA19205"}	6.3286e-04	9.9975e-01	-2.0286e-03	2.2800e-03
{"s":"NA19137"}	{"s":"NA19206"}	-6.2393e-03	1.0272e+00	-2.9352e-02	2.1974e-03
{"s":"NA19137"}	{"s":"NA19207"}	-9.2319e-03	1.0438e+00	-5.0579e-02	6.8256e-03
{"s":"NA19137"}	{"s":"NA19208"}	-1.0585e-02	1.0460e+00	-4.9585e-02	3.6214e-03
{"s":"NA19137"}	{"s":"NA19209"}	-1.0738e-02	1.0409e+00	-3.8803e-02	-2.0739e-03
{"s":"NA19137"}	{"s":"NA19210"}	-1.1032e-03	1.0045e+00	-4.6570e-03	1.2206e-04
{"s":"NA19137"}	{"s":"NA19211"}	-9.8239e-03	1.0446e+00	-4.9927e-02	5.3159e-03
{"s":"NA19137"}	{"s":"NA19221"}	-7.0455e-03	1.0331e+00	-3.7973e-02	4.8957e-03
{"s":"NA19137"}	{"s":"NA19222"}	-3.0053e-03	1.0165e+00	-2.0948e-02	4.4637e-03
{"s":"NA19137"}	{"s":"NA19223"}	-3.3913e-03	1.0154e+00	-1.7220e-02	1.8273e-03
{"s":"NA19137"}	{"s":"NA19238"}	-7.3634e-03	1.0293e+00	-2.9223e-02	-1.1547e-04
{"s":"NA19137"}	{"s":"NA19239"}	-1.0353e-02	1.0405e+00	-3.9532e-02	-9.4066e-04
{"s":"NA19137"}	{"s":"NA19240"}	-8.1471e-03	1.0319e+00	-3.1238e-02	-6.7531e-04
{"s":"NA19138"}	{"s":"NA19139"}	2.2620e-01	1.8206e-01	7.9720e-01	2.0736e-02
{"s":"NA19138"}	{"s":"NA19140"}	-9.5695e-03	1.0394e+00	-4.0484e-02	1.1032e-03
{"s":"NA19138"}	{"s":"NA19141"}	-2.5284e-02	1.1363e+00	-1.7140e-01	3.5131e-02
{"s":"NA19138"}	{"s":"NA19142"}	-2.1482e-02	1.1189e+00	-1.5185e-01	3.2962e-02
{"s":"NA19138"}	{"s":"NA19143"}	-1.1081e-02	1.0470e+00	-4.9654e-02	2.6658e-03
{"s":"NA19138"}	{"s":"NA19144"}	-9.8805e-03	1.0715e+00	-1.0348e-01	3.1978e-02
{"s":"NA19138"}	{"s":"NA19145"}	-1.4052e-02	1.0875e+00	-1.1878e-01	3.1288e-02
{"s":"NA19138"}	{"s":"NA19152"}	-1.4033e-02	1.0524e+00	-4.8715e-02	-3.7089e-03
{"s":"NA19138"}	{"s":"NA19153"}	2.3714e-03	1.0226e+00	-5.4742e-02	3.2114e-02
{"s":"NA19138"}	{"s":"NA19154"}	-9.0776e-03	1.0643e+00	-9.2284e-02	2.7987e-02
{"s":"NA19138"}	{"s":"NA19159"}	-2.4751e-03	1.0149e+00	-1.9931e-02	5.0154e-03
{"s":"NA19138"}	{"s":"NA19160"}	-5.6362e-03	1.0561e+00	-8.9627e-02	3.3541e-02
{"s":"NA19138"}	{"s":"NA19161"}	-7.7373e-03	1.0561e+00	-8.1213e-02	2.5132e-02
{"s":"NA19138"}	{"s":"NA19171"}	-5.5991e-03	1.0558e+00	-8.9150e-02	3.3377e-02
{"s":"NA19138"}	{"s":"NA19172"}	-6.3675e-03	1.0234e+00	-2.1402e-02	-2.0339e-03
{"s":"NA19138"}	{"s":"NA19173"}	-9.8579e-03	1.0700e+00	-1.0055e-01	3.0561e-02
{"s":"NA19138"}	{"s":"NA19192"}	-1.0278e-02	1.0723e+00	-1.0345e-01	3.1172e-02
{"s":"NA19138"}	{"s":"NA19193"}	-1.9383e-03	1.0123e+00	-1.6857e-02	4.5517e-03
{"s":"NA19138"}	{"s":"NA19194"}	-1.0229e-02	1.0721e+00	-1.0331e-01	3.1196e-02
{"s":"NA19138"}	{"s":"NA19200"}	-6.2405e-03	1.0552e+00	-8.5357e-02	3.0197e-02
{"s":"NA19138"}	{"s":"NA19201"}	-7.7289e-04	1.0015e+00	2.8664e-05	-1.5601e-03
{"s":"NA19138"}	{"s":"NA19202"}	-6.7747e-03	1.0290e+00	-3.0894e-02	1.8976e-03
{"s":"NA19138"}	{"s":"NA19203"}	-2.8726e-04	1.0332e+00	-6.5211e-02	3.2031e-02
{"s":"NA19138"}	{"s":"NA19204"}	-5.3725e-03	1.0272e+00	-3.2882e-02	5.6961e-03
{"s":"NA19138"}	{"s":"NA19205"}	-7.0849e-03	1.0565e+00	-8.4621e-02	2.8141e-02
{"s":"NA19138"}	{"s":"NA19206"}	-1.0122e-02	1.0412e+00	-4.1848e-02	6.7943e-04
{"s":"NA19138"}	{"s":"NA19207"}	-8.5630e-03	1.0672e+00	-1.0018e-01	3.2963e-02
{"s":"NA19138"}	{"s":"NA19208"}	-1.1787e-02	1.0745e+00	-1.0194e-01	2.7396e-02
{"s":"NA19138"}	{"s":"NA19209"}	-1.4595e-02	1.0626e+00	-6.6835e-02	4.2270e-03
{"s":"NA19138"}	{"s":"NA19210"}	-6.2608e-03	1.0595e+00	-9.3942e-02	3.4449e-02
{"s":"NA19138"}	{"s":"NA19211"}	-1.2115e-02	1.0777e+00	-1.0687e-01	2.9207e-02
{"s":"NA19138"}	{"s":"NA19221"}	-8.1278e-03	1.0371e+00	-4.1748e-02	4.6184e-03
{"s":"NA19138"}	{"s":"NA19222"}	-6.0969e-03	1.0267e+00	-2.8921e-02	2.2667e-03
{"s":"NA19138"}	{"s":"NA19223"}	-3.2484e-03	1.0427e+00	-7.2454e-02	2.9730e-02
{"s":"NA19138"}	{"s":"NA19238"}	-1.5419e-02	1.0664e+00	-7.1085e-02	4.7042e-03
{"s":"NA19138"}	{"s":"NA19239"}	-1.4229e-02	1.0895e+00	-1.2210e-01	3.2593e-02
{"s":"NA19138"}	{"s":"NA19240"}	-1.8654e-02	1.0780e+00	-8.1344e-02	3.3639e-03
{"s":"NA19139"}	{"s":"NA19140"}	-1.4128e-02	1.0586e+00	-6.0681e-02	2.0848e-03
{"s":"NA19139"}	{"s":"NA19141"}	-3.1615e-02	1.1583e+00	-1.9014e-01	3.1839e-02
{"s":"NA19139"}	{"s":"NA19142"}	-2.7634e-02	1.1463e+00	-1.8205e-01	3.5760e-02
{"s":"NA19139"}	{"s":"NA19143"}	-1.8245e-02	1.0744e+00	-7.5869e-02	1.4457e-03
{"s":"NA19139"}	{"s":"NA19144"}	-1.2037e-02	1.0774e+00	-1.0673e-01	2.9292e-02
{"s":"NA19139"}	{"s":"NA19145"}	-2.0873e-02	1.1158e+00	-1.4808e-01	3.2296e-02
{"s":"NA19139"}	{"s":"NA19152"}	-1.8923e-02	1.0768e+00	-7.7985e-02	1.1457e-03
{"s":"NA19139"}	{"s":"NA19153"}	1.0148e-03	1.0276e+00	-5.9174e-02	3.1617e-02
{"s":"NA19139"}	{"s":"NA19154"}	-1.2626e-02	1.0836e+00	-1.1671e-01	3.3101e-02
{"s":"NA19139"}	{"s":"NA19159"}	-6.6686e-03	1.0287e+00	-3.0627e-02	1.9761e-03
{"s":"NA19139"}	{"s":"NA19160"}	-7.2989e-03	1.0617e+00	-9.4132e-02	3.2468e-02
{"s":"NA19139"}	{"s":"NA19161"}	-1.0004e-02	1.0685e+00	-9.6894e-02	2.8439e-02
{"s":"NA19139"}	{"s":"NA19171"}	-4.9594e-03	1.0493e+00	-7.8833e-02	2.9498e-02
{"s":"NA19139"}	{"s":"NA19172"}	-1.2197e-02	1.0511e+00	-5.3417e-02	2.3146e-03
{"s":"NA19139"}	{"s":"NA19173"}	-1.1422e-02	1.0729e+00	-1.0007e-01	2.7193e-02
{"s":"NA19139"}	{"s":"NA19192"}	-1.6032e-02	1.0998e+00	-1.3543e-01	3.5649e-02
{"s":"NA19139"}	{"s":"NA19193"}	-2.2712e-03	1.0149e+00	-2.0813e-02	5.8640e-03
{"s":"NA19139"}	{"s":"NA19194"}	-1.2824e-02	1.0810e+00	-1.1066e-01	2.9680e-02
{"s":"NA19139"}	{"s":"NA19200"}	-9.9947e-03	1.0729e+00	-1.0573e-01	3.2875e-02
{"s":"NA19139"}	{"s":"NA19201"}	-4.3228e-03	1.0165e+00	-1.5681e-02	-8.0525e-04
{"s":"NA19139"}	{"s":"NA19202"}	-8.6200e-03	1.0331e+00	-3.1670e-02	-1.4052e-03
{"s":"NA19139"}	{"s":"NA19203"}	8.5953e-04	1.0257e+00	-5.4767e-02	2.9103e-02
{"s":"NA19139"}	{"s":"NA19204"}	-2.4002e-03	1.0086e+00	-7.6846e-03	-9.5801e-04
{"s":"NA19139"}	{"s":"NA19205"}	-3.5902e-03	1.0492e+00	-8.3987e-02	3.4813e-02
{"s":"NA19139"}	{"s":"NA19206"}	-1.1143e-02	1.0446e+00	-4.4675e-02	5.0950e-05
{"s":"NA19139"}	{"s":"NA19207"}	-1.0589e-02	1.0762e+00	-1.0999e-01	3.3819e-02
{"s":"NA19139"}	{"s":"NA19208"}	-1.3920e-02	1.0882e+00	-1.2064e-01	3.2483e-02
{"s":"NA19139"}	{"s":"NA19209"}	-1.6040e-02	1.0650e+00	-6.5912e-02	8.7651e-04
{"s":"NA19139"}	{"s":"NA19210"}	-3.2878e-03	1.0454e+00	-7.7593e-02	3.2221e-02
{"s":"NA19139"}	{"s":"NA19211"}	-1.1090e-02	1.0760e+00	-1.0755e-01	3.1594e-02
{"s":"NA19139"}	{"s":"NA19221"}	-9.2713e-03	1.0415e+00	-4.5955e-02	4.4349e-03
{"s":"NA19139"}	{"s":"NA19222"}	-6.7562e-03	1.0257e+00	-2.4304e-02	-1.3605e-03
{"s":"NA19139"}	{"s":"NA19223"}	-5.6128e-03	1.0518e+00	-8.1248e-02	2.9399e-02
{"s":"NA19139"}	{"s":"NA19238"}	-1.3818e-02	1.0576e+00	-6.0021e-02	2.3753e-03
{"s":"NA19139"}	{"s":"NA19239"}	-1.5645e-02	1.0927e+00	-1.2283e-01	3.0123e-02
{"s":"NA19139"}	{"s":"NA19240"}	-1.7370e-02	1.0677e+00	-6.5870e-02	-1.8053e-03
{"s":"NA19140"}	{"s":"NA19141"}	-2.1554e-02	1.0898e+00	-9.3348e-02	3.5655e-03
{"s":"NA19140"}	{"s":"NA19142"}	2.4076e-01	1.0486e-02	9.9948e-01	-9.9625e-03
{"s":"NA19140"}	{"s":"NA19143"}	-1.3798e-02	1.0553e+00	-5.5501e-02	1.5464e-04
{"s":"NA19140"}	{"s":"NA19144"}	-9.7949e-03	1.0413e+00	-4.3501e-02	2.1607e-03
{"s":"NA19140"}	{"s":"NA19145"}	-1.7512e-02	1.0669e+00	-6.3739e-02	-3.1546e-03
{"s":"NA19140"}	{"s":"NA19152"}	-1.9339e-02	1.0752e+00	-7.3085e-02	-2.1363e-03
{"s":"NA19140"}	{"s":"NA19153"}	-7.2233e-04	1.0072e+00	-1.1568e-02	4.3395e-03
{"s":"NA19140"}	{"s":"NA19154"}	-1.4846e-02	1.0630e+00	-6.6602e-02	3.6097e-03
{"s":"NA19140"}	{"s":"NA19159"}	1.0337e-04	9.9819e-01	3.2090e-03	-1.3978e-03
{"s":"NA19140"}	{"s":"NA19160"}	-7.0753e-03	1.0272e+00	-2.6012e-02	-1.1447e-03
{"s":"NA19140"}	{"s":"NA19161"}	-6.3797e-03	1.0223e+00	-1.9073e-02	-3.2230e-03
{"s":"NA19140"}	{"s":"NA19171"}	-8.4390e-03	1.0371e+00	-4.0497e-02	3.3703e-03
{"s":"NA19140"}	{"s":"NA19172"}	-4.3342e-03	1.0154e+00	-1.3463e-02	-1.9371e-03
{"s":"NA19140"}	{"s":"NA19173"}	-1.0575e-02	1.0435e+00	-4.4771e-02	1.2362e-03
{"s":"NA19140"}	{"s":"NA19192"}	-1.2165e-02	1.0498e+00	-5.0988e-02	1.1630e-03
{"s":"NA19140"}	{"s":"NA19193"}	2.3103e-03	9.8910e-01	1.2554e-02	-1.6562e-03
{"s":"NA19140"}	{"s":"NA19194"}	-5.0586e-03	1.0212e+00	-2.2215e-02	9.8998e-04
{"s":"NA19140"}	{"s":"NA19200"}	-5.4481e-03	1.0228e+00	-2.3846e-02	1.0269e-03
{"s":"NA19140"}	{"s":"NA19201"}	1.0109e-03	9.9960e-01	-3.2467e-03	3.6452e-03
{"s":"NA19140"}	{"s":"NA19202"}	-4.6593e-04	1.0047e+00	-7.6217e-03	2.8790e-03
{"s":"NA19140"}	{"s":"NA19203"}	-2.0474e-03	1.0110e+00	-1.3886e-02	2.8483e-03
{"s":"NA19140"}	{"s":"NA19204"}	-4.9849e-03	1.0240e+00	-2.7981e-02	4.0208e-03
{"s":"NA19140"}	{"s":"NA19205"}	-4.3115e-03	1.0195e+00	-2.1801e-02	2.2775e-03
{"s":"NA19140"}	{"s":"NA19206"}	-5.4616e-03	1.0262e+00	-3.0556e-02	4.3548e-03
{"s":"NA19140"}	{"s":"NA19207"}	-1.0761e-02	1.0460e+00	-4.9032e-02	2.9937e-03
{"s":"NA19140"}	{"s":"NA19208"}	-8.8578e-03	1.0338e+00	-3.2218e-02	-1.6068e-03
{"s":"NA19140"}	{"s":"NA19209"}	-1.1206e-02	1.0457e+00	-4.6630e-02	9.0225e-04
{"s":"NA19140"}	{"s":"NA19210"}	-7.1136e-03	1.0305e+00	-3.2479e-02	2.0124e-03
{"s":"NA19140"}	{"s":"NA19211"}	-1.3762e-02	1.0534e+00	-5.1824e-02	-1.6119e-03
{"s":"NA19140"}	{"s":"NA19221"}	-9.1240e-03	1.0379e+00	-3.9210e-02	1.3570e-03
{"s":"NA19140"}	{"s":"NA19222"}	-7.0551e-03	1.0351e+00	-4.2045e-02	6.9122e-03
{"s":"NA19140"}	{"s":"NA19223"}	-4.8520e-03	1.0235e+00	-2.7619e-02	4.1054e-03
{"s":"NA19140"}	{"s":"NA19238"}	-1.6693e-02	1.0695e+00	-7.2128e-02	2.6772e-03
{"s":"NA19140"}	{"s":"NA19239"}	-1.4466e-02	1.0618e+00	-6.5809e-02	3.9727e-03
{"s":"NA19140"}	{"s":"NA19240"}	-1.6619e-02	1.0716e+00	-7.6683e-02	5.1029e-03
{"s":"NA19141"}	{"s":"NA19142"}	2.0435e-01	1.6468e-01	8.2346e-01	1.1853e-02
{"s":"NA19141"}	{"s":"NA19143"}	-2.2054e-02	1.0929e+00	-9.7622e-02	4.7034e-03
{"s":"NA19141"}	{"s":"NA19144"}	-1.8487e-02	1.1047e+00	-1.3551e-01	3.0779e-02
{"s":"NA19141"}	{"s":"NA19145"}	-2.7449e-02	1.1451e+00	-1.8040e-01	3.5304e-02
{"s":"NA19141"}	{"s":"NA19152"}	-3.1163e-02	1.1295e+00	-1.3434e-01	4.8425e-03
{"s":"NA19141"}	{"s":"NA19153"}	8.4023e-03	9.9783e-01	-2.9276e-02	3.1443e-02
{"s":"NA19141"}	{"s":"NA19154"}	-2.0327e-02	1.1123e+00	-1.4330e-01	3.0995e-02
{"s":"NA19141"}	{"s":"NA19159"}	6.7165e-03	9.7491e-01	2.3319e-02	1.7734e-03
{"s":"NA19141"}	{"s":"NA19160"}	1.5912e-03	1.0249e+00	-5.6169e-02	3.1267e-02
{"s":"NA19141"}	{"s":"NA19161"}	4.7590e-03	1.0051e+00	-2.9305e-02	2.4170e-02
{"s":"NA19141"}	{"s":"NA19171"}	-8.8346e-03	1.0651e+00	-9.4857e-02	2.9759e-02
{"s":"NA19141"}	{"s":"NA19172"}	-5.3465e-03	1.0196e+00	-1.7789e-02	-1.7986e-03
{"s":"NA19141"}	{"s":"NA19173"}	-7.0523e-03	1.0617e+00	-9.5200e-02	3.3496e-02
{"s":"NA19141"}	{"s":"NA19192"}	-9.5290e-03	1.0669e+00	-9.5685e-02	2.8784e-02
{"s":"NA19141"}	{"s":"NA19193"}	1.0430e-02	9.6125e-01	3.5777e-02	2.9722e-03
{"s":"NA19141"}	{"s":"NA19194"}	1.6384e-03	1.0263e+00	-5.9125e-02	3.2839e-02
{"s":"NA19141"}	{"s":"NA19200"}	-1.8566e-03	1.0390e+00	-7.0489e-02	3.1531e-02
{"s":"NA19141"}	{"s":"NA19201"}	2.0681e-02	9.1961e-01	7.8052e-02	2.3354e-03
{"s":"NA19141"}	{"s":"NA19202"}	1.2973e-02	9.5188e-01	4.4357e-02	3.7675e-03
{"s":"NA19141"}	{"s":"NA19203"}	7.3115e-03	1.0047e+00	-3.8684e-02	3.3965e-02
{"s":"NA19141"}	{"s":"NA19204"}	-3.6632e-03	1.0202e+00	-2.5790e-02	5.5688e-03
{"s":"NA19141"}	{"s":"NA19205"}	-1.3961e-03	1.0366e+00	-6.7562e-02	3.0989e-02
{"s":"NA19141"}	{"s":"NA19206"}	-5.7129e-03	1.0261e+00	-2.9298e-02	3.2230e-03
{"s":"NA19141"}	{"s":"NA19207"}	-2.0368e-02	1.1149e+00	-1.4840e-01	3.3462e-02
{"s":"NA19141"}	{"s":"NA19208"}	-1.6240e-02	1.0968e+00	-1.2867e-01	3.1854e-02
{"s":"NA19141"}	{"s":"NA19209"}	-2.4883e-02	1.0972e+00	-9.4818e-02	-2.3564e-03
{"s":"NA19141"}	{"s":"NA19210"}	-7.3289e-03	1.0606e+00	-9.1871e-02	3.1278e-02
{"s":"NA19141"}	{"s":"NA19211"}	-2.1398e-02	1.1146e+00	-1.4369e-01	2.9048e-02
{"s":"NA19141"}	{"s":"NA19221"}	2.7622e-03	9.9209e-01	4.7681e-03	3.1404e-03
{"s":"NA19141"}	{"s":"NA19222"}	4.1041e-03	9.8478e-01	1.4032e-02	1.1923e-03
{"s":"NA19141"}	{"s":"NA19223"}	3.1406e-03	1.0175e+00	-4.7559e-02	3.0061e-02
{"s":"NA19141"}	{"s":"NA19238"}	-2.9740e-02	1.1188e+00	-1.1857e-01	-1.9660e-04
{"s":"NA19141"}	{"s":"NA19239"}	-3.4053e-02	1.1663e+00	-1.9647e-01	3.0131e-02
{"s":"NA19141"}	{"s":"NA19240"}	-4.3522e-02	1.1809e+00	-1.8772e-01	6.8152e-03
{"s":"NA19142"}	{"s":"NA19143"}	-2.6732e-02	1.1073e+00	-1.0775e-01	4.1303e-04
{"s":"NA19142"}	{"s":"NA19144"}	-1.6812e-02	1.0991e+00	-1.3092e-01	3.1836e-02
{"s":"NA19142"}	{"s":"NA19145"}	-2.7995e-02	1.1418e+00	-1.7154e-01	2.9780e-02
{"s":"NA19142"}	{"s":"NA19152"}	-3.5936e-02	1.1481e+00	-1.5247e-01	4.3615e-03
{"s":"NA19142"}	{"s":"NA19153"}	6.2952e-03	1.0012e+00	-2.7650e-02	2.6415e-02
{"s":"NA19142"}	{"s":"NA19154"}	-2.0039e-02	1.1118e+00	-1.4351e-01	3.1675e-02
